transitions,roles,build_time,valid_run,valid_run_time,valid_query,name
18,4,2.1584107875823975,True,0.1762087345123291,E<> trueGlobalLog[0].eventID == R17_e_1_ID and trueGlobalLog[1].eventID == R18_e_1_ID and trueGlobalLog[2].eventID == R17_e_2_ID and trueGlobalLog[3].eventID == R16_e_2_ID and trueGlobalLog[4].eventID == R18_e_3_ID and trueGlobalLog[5].eventID == R16_e_1_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\1_max_5_roles_max_10_commands\1_max_5_roles_max_10_commands.json
6,1,0.5046424865722656,True,0.10932374000549316,E<> trueGlobalLog[0].eventID == R300_e_0_ID and trueGlobalLog[1].eventID == R300_e_4_ID and trueGlobalLog[2].eventID == R300_e_3_ID and trueGlobalLog[3].eventID == R300_e_5_ID and trueGlobalLog[4].eventID == R300_e_1_ID and trueGlobalLog[5].eventID == R300_e_2_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\20_max_5_roles_max_10_commands\20_max_5_roles_max_10_commands.json
18,3,1.800757884979248,True,0.15168261528015137,E<> trueGlobalLog[0].eventID == R310_e_0_ID and trueGlobalLog[1].eventID == R309_e_2_ID and trueGlobalLog[2].eventID == R308_e_1_ID and trueGlobalLog[3].eventID == R310_e_1_ID and trueGlobalLog[4].eventID == R308_e_0_ID and trueGlobalLog[5].eventID == R308_e_8_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\21_max_5_roles_max_10_commands\21_max_5_roles_max_10_commands.json
24,4,2.3200340270996094,True,0.22881722450256348,E<> trueGlobalLog[0].eventID == R331_e_0_ID and trueGlobalLog[1].eventID == R331_e_1_ID and trueGlobalLog[2].eventID == R331_e_3_ID and trueGlobalLog[3].eventID == R329_e_1_ID and trueGlobalLog[4].eventID == R328_e_6_ID and trueGlobalLog[5].eventID == R329_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\22_max_5_roles_max_10_commands\22_max_5_roles_max_10_commands.json
3,1,0.48873329162597656,True,0.09100699424743652,E<> trueGlobalLog[0].eventID == R354_e_2_ID and trueGlobalLog[1].eventID == R354_e_0_ID and trueGlobalLog[2].eventID == R354_e_1_ID and trueGlobalLog[2].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\23_max_5_roles_max_10_commands\23_max_5_roles_max_10_commands.json
1,1,0.4653899669647217,True,0.07773065567016602,E<> trueGlobalLog[0].eventID == R358_e_0_ID and trueGlobalLog[0].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\24_max_5_roles_max_10_commands\24_max_5_roles_max_10_commands.json
7,1,0.5590996742248535,True,0.11290526390075684,E<> trueGlobalLog[0].eventID == R361_e_2_ID and trueGlobalLog[1].eventID == R361_e_6_ID and trueGlobalLog[2].eventID == R361_e_0_ID and trueGlobalLog[3].eventID == R361_e_5_ID and trueGlobalLog[4].eventID == R361_e_4_ID and trueGlobalLog[5].eventID == R361_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\25_max_5_roles_max_10_commands\25_max_5_roles_max_10_commands.json
22,3,1.6825239658355713,True,0.1426858901977539,E<> trueGlobalLog[0].eventID == R372_e_0_ID and trueGlobalLog[1].eventID == R372_e_1_ID and trueGlobalLog[2].eventID == R371_e_0_ID and trueGlobalLog[3].eventID == R371_e_1_ID and trueGlobalLog[4].eventID == R370_e_1_ID and trueGlobalLog[5].eventID == R371_e_5_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\26_max_5_roles_max_10_commands\26_max_5_roles_max_10_commands.json
2,1,0.5162227153778076,True,0.09518933296203613,E<> trueGlobalLog[0].eventID == R396_e_0_ID and trueGlobalLog[1].eventID == R396_e_1_ID and trueGlobalLog[1].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\27_max_5_roles_max_10_commands\27_max_5_roles_max_10_commands.json
8,3,1.6735742092132568,True,0.14155054092407227,E<> trueGlobalLog[0].eventID == R401_e_0_ID and trueGlobalLog[1].eventID == R402_e_1_ID and trueGlobalLog[2].eventID == R402_e_4_ID and trueGlobalLog[3].eventID == R401_e_1_ID and trueGlobalLog[4].eventID == R402_e_2_ID and trueGlobalLog[5].eventID == R400_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\28_max_5_roles_max_10_commands\28_max_5_roles_max_10_commands.json
23,4,2.1128249168395996,True,0.1784353256225586,E<> trueGlobalLog[0].eventID == R413_e_0_ID and trueGlobalLog[1].eventID == R413_e_1_ID and trueGlobalLog[2].eventID == R414_e_0_ID and trueGlobalLog[3].eventID == R414_e_2_ID and trueGlobalLog[4].eventID == R411_e_6_ID and trueGlobalLog[5].eventID == R411_e_8_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\29_max_5_roles_max_10_commands\29_max_5_roles_max_10_commands.json
7,2,0.9973599910736084,True,0.11364269256591797,E<> trueGlobalLog[0].eventID == R36_e_3_ID and trueGlobalLog[1].eventID == R36_e_2_ID and trueGlobalLog[2].eventID == R37_e_0_ID and trueGlobalLog[3].eventID == R36_e_0_ID and trueGlobalLog[4].eventID == R37_e_1_ID and trueGlobalLog[5].eventID == R36_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\2_max_5_roles_max_10_commands\2_max_5_roles_max_10_commands.json
25,4,1.9606993198394775,True,0.20232343673706055,E<> trueGlobalLog[0].eventID == R439_e_4_ID and trueGlobalLog[1].eventID == R440_e_4_ID and trueGlobalLog[2].eventID == R439_e_2_ID and trueGlobalLog[3].eventID == R440_e_1_ID and trueGlobalLog[4].eventID == R441_e_7_ID and trueGlobalLog[5].eventID == R441_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\30_max_5_roles_max_10_commands\30_max_5_roles_max_10_commands.json
23,3,1.55582857131958,True,0.15905117988586426,E<> trueGlobalLog[0].eventID == R465_e_4_ID and trueGlobalLog[1].eventID == R465_e_2_ID and trueGlobalLog[2].eventID == R466_e_0_ID and trueGlobalLog[3].eventID == R465_e_1_ID and trueGlobalLog[4].eventID == R467_e_7_ID and trueGlobalLog[5].eventID == R467_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\31_max_5_roles_max_10_commands\31_max_5_roles_max_10_commands.json
25,4,1.9464762210845947,True,0.18983697891235352,E<> trueGlobalLog[0].eventID == R491_e_3_ID and trueGlobalLog[1].eventID == R490_e_5_ID and trueGlobalLog[2].eventID == R491_e_1_ID and trueGlobalLog[3].eventID == R490_e_2_ID and trueGlobalLog[4].eventID == R491_e_4_ID and trueGlobalLog[5].eventID == R491_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\32_max_5_roles_max_10_commands\32_max_5_roles_max_10_commands.json
25,4,2.1822404861450195,True,0.16943883895874023,E<> trueGlobalLog[0].eventID == R516_e_2_ID and trueGlobalLog[1].eventID == R518_e_3_ID and trueGlobalLog[2].eventID == R517_e_3_ID and trueGlobalLog[3].eventID == R516_e_4_ID and trueGlobalLog[4].eventID == R516_e_1_ID and trueGlobalLog[5].eventID == R519_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\33_max_5_roles_max_10_commands\33_max_5_roles_max_10_commands.json
15,3,1.4861125946044922,True,0.15827035903930664,E<> trueGlobalLog[0].eventID == R546_e_3_ID and trueGlobalLog[1].eventID == R545_e_4_ID and trueGlobalLog[2].eventID == R545_e_0_ID and trueGlobalLog[3].eventID == R545_e_1_ID and trueGlobalLog[4].eventID == R544_e_0_ID and trueGlobalLog[5].eventID == R546_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\34_max_5_roles_max_10_commands\34_max_5_roles_max_10_commands.json
17,3,1.4695429801940918,True,0.14342164993286133,E<> trueGlobalLog[0].eventID == R563_e_3_ID and trueGlobalLog[1].eventID == R563_e_2_ID and trueGlobalLog[2].eventID == R563_e_7_ID and trueGlobalLog[3].eventID == R563_e_6_ID and trueGlobalLog[4].eventID == R562_e_3_ID and trueGlobalLog[5].eventID == R562_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\35_max_5_roles_max_10_commands\35_max_5_roles_max_10_commands.json
6,2,1.1237061023712158,True,0.11246299743652344,E<> trueGlobalLog[0].eventID == R580_e_0_ID and trueGlobalLog[1].eventID == R580_e_1_ID and trueGlobalLog[2].eventID == R581_e_3_ID and trueGlobalLog[3].eventID == R581_e_0_ID and trueGlobalLog[4].eventID == R581_e_2_ID and trueGlobalLog[5].eventID == R581_e_1_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\36_max_5_roles_max_10_commands\36_max_5_roles_max_10_commands.json
5,1,0.4558687210083008,True,0.09457516670227051,E<> trueGlobalLog[0].eventID == R589_e_0_ID and trueGlobalLog[1].eventID == R589_e_1_ID and trueGlobalLog[2].eventID == R589_e_4_ID and trueGlobalLog[3].eventID == R589_e_3_ID and trueGlobalLog[4].eventID == R589_e_2_ID and trueGlobalLog[4].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\37_max_5_roles_max_10_commands\37_max_5_roles_max_10_commands.json
17,3,1.5039336681365967,True,0.14272665977478027,E<> trueGlobalLog[0].eventID == R596_e_0_ID and trueGlobalLog[1].eventID == R598_e_3_ID and trueGlobalLog[2].eventID == R597_e_2_ID and trueGlobalLog[3].eventID == R596_e_2_ID and trueGlobalLog[4].eventID == R598_e_7_ID and trueGlobalLog[5].eventID == R597_e_1_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\38_max_5_roles_max_10_commands\38_max_5_roles_max_10_commands.json
8,1,0.46784400939941406,True,0.1424703598022461,E<> trueGlobalLog[0].eventID == R615_e_1_ID and trueGlobalLog[1].eventID == R615_e_0_ID and trueGlobalLog[2].eventID == R615_e_4_ID and trueGlobalLog[3].eventID == R615_e_5_ID and trueGlobalLog[4].eventID == R615_e_7_ID and trueGlobalLog[5].eventID == R615_e_6_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\39_max_5_roles_max_10_commands\39_max_5_roles_max_10_commands.json
12,3,1.5818042755126953,True,0.17303919792175293,E<> trueGlobalLog[0].eventID == R47_e_2_ID and trueGlobalLog[1].eventID == R48_e_3_ID and trueGlobalLog[2].eventID == R47_e_6_ID and trueGlobalLog[3].eventID == R47_e_4_ID and trueGlobalLog[4].eventID == R48_e_2_ID and trueGlobalLog[5].eventID == R47_e_1_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\3_max_5_roles_max_10_commands\3_max_5_roles_max_10_commands.json
7,1,0.5605790615081787,True,0.0867609977722168,E<> trueGlobalLog[0].eventID == R624_e_0_ID and trueGlobalLog[1].eventID == R624_e_5_ID and trueGlobalLog[2].eventID == R624_e_6_ID and trueGlobalLog[3].eventID == R624_e_1_ID and trueGlobalLog[4].eventID == R624_e_4_ID and trueGlobalLog[5].eventID == R624_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\40_max_5_roles_max_10_commands\40_max_5_roles_max_10_commands.json
21,4,1.9858872890472412,True,0.1881725788116455,E<> trueGlobalLog[0].eventID == R635_e_5_ID and trueGlobalLog[1].eventID == R633_e_1_ID and trueGlobalLog[2].eventID == R634_e_8_ID and trueGlobalLog[3].eventID == R635_e_3_ID and trueGlobalLog[4].eventID == R635_e_7_ID and trueGlobalLog[5].eventID == R635_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\41_max_5_roles_max_10_commands\41_max_5_roles_max_10_commands.json
7,2,1.002683401107788,True,0.10175895690917969,E<> trueGlobalLog[0].eventID == R660_e_5_ID and trueGlobalLog[1].eventID == R660_e_2_ID and trueGlobalLog[2].eventID == R660_e_0_ID and trueGlobalLog[3].eventID == R660_e_3_ID and trueGlobalLog[3].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\42_max_5_roles_max_10_commands\42_max_5_roles_max_10_commands.json
7,1,0.5067269802093506,True,0.08310723304748535,E<> trueGlobalLog[0].eventID == R669_e_2_ID and trueGlobalLog[1].eventID == R669_e_4_ID and trueGlobalLog[2].eventID == R669_e_6_ID and trueGlobalLog[3].eventID == R669_e_5_ID and trueGlobalLog[4].eventID == R669_e_0_ID and trueGlobalLog[5].eventID == R669_e_1_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\43_max_5_roles_max_10_commands\43_max_5_roles_max_10_commands.json
13,3,1.6431374549865723,True,0.1405014991760254,E<> trueGlobalLog[0].eventID == R679_e_3_ID and trueGlobalLog[1].eventID == R679_e_2_ID and trueGlobalLog[2].eventID == R678_e_0_ID and trueGlobalLog[3].eventID == R679_e_5_ID and trueGlobalLog[4].eventID == R678_e_1_ID and trueGlobalLog[5].eventID == R679_e_1_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\44_max_5_roles_max_10_commands\44_max_5_roles_max_10_commands.json
19,3,1.46820068359375,True,0.1573963165283203,E<> trueGlobalLog[0].eventID == R695_e_2_ID and trueGlobalLog[1].eventID == R695_e_1_ID and trueGlobalLog[2].eventID == R696_e_3_ID and trueGlobalLog[3].eventID == R697_e_2_ID and trueGlobalLog[4].eventID == R696_e_1_ID and trueGlobalLog[5].eventID == R697_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\45_max_5_roles_max_10_commands\45_max_5_roles_max_10_commands.json
14,3,1.4588823318481445,True,0.14335298538208008,E<> trueGlobalLog[0].eventID == R717_e_4_ID and trueGlobalLog[1].eventID == R718_e_0_ID and trueGlobalLog[2].eventID == R716_e_3_ID and trueGlobalLog[3].eventID == R716_e_1_ID and trueGlobalLog[4].eventID == R717_e_7_ID and trueGlobalLog[5].eventID == R717_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\46_max_5_roles_max_10_commands\46_max_5_roles_max_10_commands.json
4,2,1.1305077075958252,True,0.09828948974609375,E<> trueGlobalLog[0].eventID == R732_e_1_ID and trueGlobalLog[1].eventID == R733_e_0_ID and trueGlobalLog[1].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\47_max_5_roles_max_10_commands\47_max_5_roles_max_10_commands.json
10,2,0.9885768890380859,True,0.12279415130615234,E<> trueGlobalLog[0].eventID == R739_e_3_ID and trueGlobalLog[1].eventID == R738_e_3_ID and trueGlobalLog[2].eventID == R738_e_0_ID and trueGlobalLog[3].eventID == R739_e_2_ID and trueGlobalLog[4].eventID == R738_e_4_ID and trueGlobalLog[4].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\48_max_5_roles_max_10_commands\48_max_5_roles_max_10_commands.json
22,4,2.000896692276001,True,0.17917871475219727,E<> trueGlobalLog[0].eventID == R752_e_1_ID and trueGlobalLog[1].eventID == R750_e_2_ID and trueGlobalLog[2].eventID == R752_e_2_ID and trueGlobalLog[3].eventID == R753_e_1_ID and trueGlobalLog[4].eventID == R751_e_4_ID and trueGlobalLog[5].eventID == R751_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\49_max_5_roles_max_10_commands\49_max_5_roles_max_10_commands.json
18,3,1.6305058002471924,True,0.163740873336792,E<> trueGlobalLog[0].eventID == R62_e_1_ID and trueGlobalLog[1].eventID == R62_e_2_ID and trueGlobalLog[2].eventID == R61_e_7_ID and trueGlobalLog[3].eventID == R62_e_7_ID and trueGlobalLog[4].eventID == R60_e_0_ID and trueGlobalLog[5].eventID == R62_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\4_max_5_roles_max_10_commands\4_max_5_roles_max_10_commands.json
8,2,1.0185661315917969,True,0.12515711784362793,E<> trueGlobalLog[0].eventID == R774_e_1_ID and trueGlobalLog[1].eventID == R775_e_0_ID and trueGlobalLog[2].eventID == R774_e_0_ID and trueGlobalLog[3].eventID == R775_e_5_ID and trueGlobalLog[4].eventID == R775_e_2_ID and trueGlobalLog[5].eventID == R775_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\50_max_5_roles_max_10_commands\50_max_5_roles_max_10_commands.json
8,1,0.5008420944213867,True,0.09337878227233887,E<> trueGlobalLog[0].eventID == R784_e_5_ID and trueGlobalLog[1].eventID == R784_e_7_ID and trueGlobalLog[2].eventID == R784_e_0_ID and trueGlobalLog[3].eventID == R784_e_4_ID and trueGlobalLog[3].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\51_max_5_roles_max_10_commands\51_max_5_roles_max_10_commands.json
25,4,1.989314317703247,True,0.18654251098632812,E<> trueGlobalLog[0].eventID == R796_e_3_ID and trueGlobalLog[1].eventID == R796_e_2_ID and trueGlobalLog[2].eventID == R794_e_3_ID and trueGlobalLog[3].eventID == R794_e_5_ID and trueGlobalLog[4].eventID == R795_e_5_ID and trueGlobalLog[5].eventID == R795_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\52_max_5_roles_max_10_commands\52_max_5_roles_max_10_commands.json
4,1,0.5195674896240234,True,0.09664559364318848,E<> trueGlobalLog[0].eventID == R821_e_3_ID and trueGlobalLog[1].eventID == R821_e_2_ID and trueGlobalLog[2].eventID == R821_e_0_ID and trueGlobalLog[3].eventID == R821_e_1_ID and trueGlobalLog[3].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\53_max_5_roles_max_10_commands\53_max_5_roles_max_10_commands.json
16,3,1.571875810623169,True,0.12643671035766602,E<> trueGlobalLog[0].eventID == R827_e_6_ID and trueGlobalLog[1].eventID == R827_e_2_ID and trueGlobalLog[2].eventID == R827_e_3_ID and trueGlobalLog[3].eventID == R826_e_3_ID and trueGlobalLog[4].eventID == R827_e_0_ID and trueGlobalLog[5].eventID == R826_e_2_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\54_max_5_roles_max_10_commands\54_max_5_roles_max_10_commands.json
